File,epsilon_inf,t_sw,t_au,m,n,chi,reduced_chi,R_sq
A_072_04,58490.441646605286,19.7302856563766,384609845.0604727,5.5799247924370845e-09,0.12904915686713742,47.85785833836678,5.31753981537408650.9950264525073923,
A_072_05,4154.929100474556,10466.937951831362,3.5939237883445974,4.99999999999896,0.6312056622774331,20.664774363081413,2.2960860403423790.9955643274979039,
A_072_06,542130.5179837049,489.0584698402974,41735.62977484761,0.8108492924801026,0.5990662568630007,12.190102565552788,1.35445584061697640.9991812398363287,
A_072_07,5835.767008806378,65146.237997741846,5.137675750109877,4.125548615390138,1.2046072550232996,61.075239228941754,6.78613769210463950.994251496476144,
A_072_08,5047.303119654853,2095.785545185668,6.219861167691572,0.3264166235379876,1.4184358332654372,9.999999999999996e-251,-inf0.9967999447005281,
A_072_09,4511.1138903017545,2064.492433900838,11.124873934293637,2.116512233465257e-12,0.8279425260842033,140.9559052831591,15.661767253684340.9924134654499919,
A_074_01,707618.3718698608,36704.11850514649,5127.194313509073,0.3721170563894583,0.7675177881183507,9.999999999999996e-251,-inf0.9940459649068948,
A_074_02,4865.224469218435,0.020848295230130702,20.602716024824613,3.2014263691505347,1.4020994454100593,9.999999999999996e-251,-inf0.8219055773693581,
A_074_03,-466.48968450580077,2.659158847071525,0.011459187414076031,4.999999999999999,2.5034532810645995,29002.762919074146,292.957201202769170.13948461786155253,
A_074_04,-1105.6748518163097,2.7651112637810646,0.04791573165231298,4.999999999999999,2.5348705598292347,8749.64252512255,85.780809069828920.6974042981526734,
A_074_05,-968.1545076681726,3.4861414825787183,0.05312280604061548,4.999999999999999,1.5896496110906069,2749.573073824711,29.8866638459207720.8246341037182737,
A_074_06,-693.6451419390488,3.072501561009784,0.025538609259215552,4.999999999999999,3.0442900976976697,17100.57812119596,187.918440892263250.2800886179916321,
A_074_07,-1008.489430492717,3.9943817433110027,0.09799915351724588,4.999999999999999,1.858309726746147,1415.1539407772625,17.6894242597157820.9051257748612189,
A_075_01,141355.29671911994,904631586.9283117,2598.766938870767,0.12003709364719373,0.5683400919223822,2104.167349978044,65.755229686813860.991364933429918,
A_075_02,-1500.8587040045868,15164.987222927231,0.5267787070380524,4.99459834879805,0.9646492163039938,1291.4584459624446,39.135104423104380.9632851754578949,
A_075_03,-309.55291891285674,2.5765669383814265,0.11866609908429945,4.999999999999999,4.999999999999999,39818.81770828677,1076.1842623861290.0778640642543198,
A_075_04,-582.1497129151984,2.6823959755467435,0.18118671067733694,4.999999999999999,4.444089376183589,151.67767060604626,5.4170596645016510.9269077879931779,
A_075_05,6792.531404514611,0.13677868011786398,13.76363266519227,3.822790126325655,0.8303958665774409,543.8831291139835,16.9963477848119840.9953066504413487,
A_079_01,7168.596655817434,266056.3917810186,1.9178589567702768,4.993431296582245,1.3065232602995311,12496.697040540745,304.79748879367670.9808789576935218,
A_079_02,10616.376203693946,12871.620895016953,2.330227379685934,4.9651962701753165,1.2125563898915084,21966.413550005684,477.530729347949660.9830613318910735,
A_079_03,94474.04993116943,868084206.9510032,3375.490816608735,0.13428659952929525,0.589165650856836,459.3687617730876,16.4060272061816970.9902157448839095,
A_079_04,117821.83547297592,655698576.7070081,1892.2075694772104,0.11295951798452017,0.5678549418743644,2216.727786364407,67.173569283769910.9906750382311608,
A_081_01,8586.88090613452,651.0569875419909,5.294562678527148,1.7530927156765158e-14,0.5174964675455833,18560.263396762035,363.926733269843850.9563226254977066,
A_081_02,9783.36071658747,7.822983232884325e-10,0.6098519129293746,4.975,1.105198232161094,92329.18303150023,1709.79968576852270.9334285340365147,
A_083_01,820.3679836983232,478.898807482675,5.6112393735264225,6.253367102024357e-16,0.9391583684971664,67.3615537967163,3.96244434098331140.985343136911563,
A_083_02,4073.9735419985795,0.00016139567188977466,2.2364885555468965,1.0254588020403367e-11,0.4362521989890761,680.3442600723489,29.5801852205369080.9796578016090617,
A_083_03,4537.922058690765,6367.147209076745,1.484615694951593,9.600511281203595e-20,0.9256271309917774,5610.566897321055,280.528344866052750.9394197896717635,
A_083_04,6983.091361438561,15069.48896340442,1.19507339296353,3.1771401857364135e-30,2.1534814753539515,29827.85440083377,1355.81156367426230.8673597136985053,
A_083_05,3417.686816282987,60.19394034807192,0.8779399466589225,3.335339411987873e-29,2.224458202692882,2553.092424382362,212.75770203186350.9534059509526533,
A_083_06,6273.509964155844,468706.0036803552,0.4605000627669614,8.663557546938547e-26,1.1340468829049628,3709.751889236307,264.98227780259340.9408892642127017,
A_083_07,510.9851386664605,10705.970426269212,10.524776417565393,4.999999999984879,1.668020282251596,92.10956215013613,7.0853509346258550.962030246716274,
A_083_08,4035.915714546979,391.07141715192085,4.771424186966202,4.729741240488126e-28,0.2504443715931151,656.9500917023228,46.925006550165910.9497730769773556,
A_083_09,4928.530900079149,201.9687627395313,3.5432092402028834,3.7895010684848e-12,0.2498468788252945,2430.9847858296444,151.936549114352770.8718283142537031,
A_083_10,5744.180657549731,1023.4352632234213,0.3700819404185772,4.81611712853483e-14,0.5326638026874602,728.133462689157,40.45185903828650.9721869655727242,
A_083_11,2521.0441088912985,1.2832634924160262e-10,0.8634785796445604,2.1169149607838147,1.7389703232614837,865.3623584488197,57.6908238965879860.9734888355837793,
A_083_12,4247.539453347064,2.817504988421101e-15,1.3998000537477493,1.376872914696891,1.5219333383131333,4209.362225131496,350.78018542762470.9542082857341639,
A_085_01,7975.206625364622,1662485.0729645737,0.8793848844614413,8.275179402128148e-28,3.8830179364968336,63578.811930062686,993.41893640722960.9517495960994868,
A_085_02,6551.533354004039,3785040.211796033,1.0663898340929354,6.2993261898561634e-27,0.4005977277750129,23749.174250950884,1079.50792049776740.8636967706673369,
A_085_03,757.2705818183722,3.77163365011252,0.010369387783797642,7.280195324536757e-26,4.973681810349624,9.999999999999996e-251,-inf-5.248976761513427,
A_085_04,5687.234985670351,15007.613996103943,0.7372781528281471,9.791235696769227e-33,4.999999999999999,19221.723348954387,582.47646511982990.9498245171265074,
A_085_05,5083.8127833770895,6.165793987555388,0.5811684313568649,4.999999999998778,2.5327754087058105,44812.060635772716,1792.4824254309090.6818505254294636,
A_085_06,4775.3676872975675,0.09378266936558938,0.66763253490189,4.685333801412074,4.999999999999999,35809.440487592,895.23601218980.9458983783061323,
A_085_07,1063.8404702969926,1.2956917632056977,0.3130168556181009,4.999999999999999,4.999999999999999,9.999999999999996e-251,-inf0.3847664360412315,
A_085_08,-217.49195678247608,11.085834846198726,0.5985330653372617,4.897121416831116,4.999999999999999,9.999999999999996e-251,-inf-0.757124248049786,
A_086_03,13612.255120274353,114.55050393845647,1428.3132468346512,3.1293661638913326,0.5927811554652594,3312.520611729709,207.03253823310680.9906898706147285,
A_086_07,12990.474877809616,3.9853537730227817,1100.4698688110414,4.830335315922799,0.3936089899148377,5453.65919167796,389.54708511985430.9847053180309924,
A_086_09,55120.60817752958,77730621789.8622,82794942.12612468,0.05239879632680816,0.21062852668433746,8057.18319531321,619.78332271640070.9387724499351319,
A_086_11,24419.5944966246,352.28394946533257,15613.852641448691,4.999999999999999,0.3752133812714144,276.284271239711,34.535533904963880.9974566121440951,
A_086_13,6130.857594412317,11212.72946906173,203.2363771134931,1.7099239369463688e-25,0.4234639657539745,3893.2192761208057,324.43493967673380.9616931683970983,
A_086_14,52518.831785084934,597.4485942816095,59481.358967928274,1.2045161866602314,0.4618446166624831,3940.867715376266,394.08677153762660.9696196740087041,
A_086_18,9270.197548918291,7630.7939826473585,130.19163915010924,1.389377881077836e-29,0.6440909325719822,1409.0156145504718,201.28794493578170.9793052115398084,
A_086_19,60758.65731127874,170.102280227388,194050845.1149608,4.2532553208123963e-08,0.14808934623920414,3106.3051699559605,517.71752832599340.9340079695294333,
A_086_20,86874.01521403271,876.2392124817868,152163.42160347087,0.9067078055361996,0.4259533091605569,3296.976244711747,366.330693856860760.9709469936976359,
A_086_25,23385.287548725366,0.002916435354592205,59582.867888584755,3.1072559750819226e-05,0.280198490282192,7772.291151674502,597.86855012880790.967798157684508,
A_086_26,11195.042808647066,2003.397333838768,865.8655365611559,0.5534926579204543,0.6146416843096396,24571.97457732147,2047.66454811012230.9264977005222108,
A_086_30,10857.899735938232,662.8444676191139,511.55201515461965,2.584687345062688e-24,0.4417922241626004,7898.927535586021,718.08432141691090.9701602908324116,
A_086_31,50273.14584054144,9.99051725437622e-24,47592030.89731474,0.3341995723529411,0.13472949291037534,11488.99670504123,1148.89967050412320.9391180410053339,
A_086_35,8647.654665020807,246266.50324254538,52.53558900886381,2.947327821431812e-29,0.7184943788433164,8233.316798740712,1372.21946645678530.9551845644654577,
A_086_36,13664.464196470724,153.05714443043814,381.95319990528634,3.8555529841148553,0.4329806087669392,9.999999999999996e-251,-inf0.8734155267090922,
A_086_37,11244.148896536975,2527.736321454905,152.40908984222824,5.921003416901432e-30,0.8749933181375384,5708.238514110689,570.82385141106890.9745520304305805,
A_086_41,11290.049083660922,120.12204400304472,48.74495096256546,2.0678171484494074e-30,0.50961156790446,11550.533129954143,1155.05331299541420.954112143124308,
A_086_42,8142.485146380119,66832.06570237954,34.28293633580043,7.435369561453696e-30,0.6886046830730675,6538.620474661466,1089.77007911024430.9604128922659869,
DD,16293.09794605446,0.5494699807946604,17924.27381325742,0.8404659547213721,0.24816115243414602,62.3921942785156,7.799024284814450.9985965581194234,
FF,1762.7061027012742,31182.31501336901,3.419597895166378,5.5585162045299295e-27,2.0560647543198978,2771.022107495856,102.630448425772440.9690739641676597,
