Unnamed: 0,File,type,Geometry,timescale,w/c,a/c,c,t dry,SiO2,FlyAsh,dt,shrinkage strain,t,wb,ab
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,1.58025,-199.525,1.83025,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,2.5303299999999997,-203.088,2.7803299999999997,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,3.5395199999999996,-209.02599999999998,3.7895199999999996,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,4.60841,-212.58900000000003,4.85841,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,6.983510000000001,-222.09,7.233510000000001,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,9.952960000000001,-229.21599999999998,10.202960000000001,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,12.9818,-236.342,13.2318,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,15.9516,-241.093,16.2016,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,19.0402,-244.65599999999998,19.2902,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,21.951,-245.843,22.201,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,24.98,-251.78099999999998,25.23,0.31,3.4
1342,A_023_09,auto,P 100x100x400,linear,0.31,3.4,500.0,0.25,0.0,0.0,27.8903,-256.532,28.1403,0.31,3.4
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,0.47524799999999995,-82.1429,0.725248,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,0.831683,-138.095,1.081683,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,0.9504950000000001,-145.238,1.200495,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,1.54455,-173.81,1.79455,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,2.5544599999999997,-185.71400000000003,2.8044599999999997,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,3.50495,-191.667,3.75495,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,5.10891,-195.238,5.35891,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,7.069310000000001,-197.61900000000003,7.319310000000001,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,10.1584,-203.571,10.4084,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,13.0099,-208.333,13.2599,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,16.0396,-214.28599999999997,16.2896,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,19.0099,-221.429,19.2599,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,22.0396,-227.38099999999997,22.2896,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,24.9505,-230.952,25.2005,0.336144578313253,3.6520481927710846
1343,A_023_10,auto,P 100x100x400,linear,0.34444444444444444,3.7422222222222223,450.0,0.25,0.0,11.111111111111109,27.9802,-234.524,28.2302,0.336144578313253,3.6520481927710846
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,0.238569,-1.18765,0.488569,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,0.35785300000000003,-59.3824,0.607853,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,0.417495,-92.6366,0.667495,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,0.477137,-103.325,0.7271369999999999,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,0.656064,-117.57700000000001,0.906064,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,1.07356,-128.266,1.32356,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,1.43141,-148.45600000000002,1.6814099999999998,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,2.44533,-159.145,2.69533,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,4.05567,-162.708,4.30567,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,4.9503,-166.271,5.2003,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,5.96421,-167.458,6.21421,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,7.03777,-166.271,7.28777,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,9.960239999999999,-171.021,10.210239999999999,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,13.002,-175.77200000000002,13.252,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,15.9841,-176.96,16.234099999999998,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,18.9662,-179.335,19.2162,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,22.0676,-182.898,22.3176,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,25.0497,-185.273,25.2997,0.3647058823529412,3.924705882352941
1344,A_023_11,auto,P 100x100x400,linear,0.3875,4.17,400.0,0.25,0.0,25.0,28.0318,-191.21099999999998,28.2818,0.3647058823529412,3.924705882352941
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.348819,-32.0527,0.598819,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.45944799999999997,-43.9222,0.7094480000000001,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.46114099999999997,-59.3642,0.711141,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.516597,-66.4901,0.766597,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.524216,-75.9891,0.774216,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.6931229999999999,-83.10799999999999,0.9431229999999999,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.7511180000000001,-89.0439,1.001118,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.927644,-96.1628,1.1776440000000001,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,0.98564,-102.09899999999999,1.23564,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,1.5771600000000001,-112.764,1.82716,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,2.4645900000000003,-128.168,2.7145900000000003,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,3.47281,-135.254,3.72281,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,5.01682,-137.569,5.26682,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,6.917260000000001,-139.869,7.167260000000001,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,10.0061,-140.934,10.2561,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,13.0347,-145.565,13.2847,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,15.9445,-150.2,16.194499999999998,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,19.1519,-152.44799999999998,19.4019,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,22.0023,-157.086,22.2523,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,25.0314,-159.342,25.2814,0.3945454545454546,4.2050909090909085
1345,A_023_12,auto,P 100x100x400,linear,0.4428571428571429,4.72,350.0,0.25,0.0,42.857142857142854,27.8818,-163.979,28.1318,0.3945454545454546,4.2050909090909085
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,0.297619,-2.84e-14,0.5476190000000001,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,0.416667,-211.905,0.666667,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,0.47618999999999995,-296.42900000000003,0.72619,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,0.535714,-309.524,0.785714,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,0.654762,-323.81,0.9047620000000001,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,1.36905,-354.76199999999994,1.61905,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,2.32143,-361.905,2.57143,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,3.33333,-371.42900000000003,3.58333,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,4.34524,-378.57099999999997,4.59524,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,5.35714,-384.524,5.60714,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,6.42857,-386.905,6.67857,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,10.0595,-392.85699999999997,10.3095,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,12.9762,-401.19,13.2262,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,15.9524,-403.57099999999997,16.2024,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,18.9286,-408.333,19.1786,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,21.9643,-414.286,22.2143,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,24.9405,-416.667,25.1905,0.2690909090909091,3.0490909090909093
1346,A_023_13,auto,P 100x100x400,linear,0.2690909090909091,3.0490909090909093,550.0,0.25,0.0,0.0,28.0357,-420.23800000000006,28.2857,0.2690909090909091,3.0490909090909093
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,0.388477,-223.84,0.6384770000000001,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,0.39116,-201.222,0.6411600000000001,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,0.5059239999999999,-233.373,0.7559239999999999,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,0.6825180000000001,-244.102,0.9325180000000001,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,0.737712,-278.63,0.987712,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,0.854876,-290.54400000000004,1.104876,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,0.971617,-306.029,1.221617,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,1.79995,-320.381,2.04995,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,2.92501,-332.375,3.17501,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,3.8730599999999997,-337.212,4.1230600000000015,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,4.820819999999999,-344.43,5.070819999999999,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,5.88716,-351.658,6.13716,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,6.894769999999999,-354.119,7.144769999999999,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,9.976469999999999,-365.077,10.226469999999999,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,12.880999999999998,-370.07,13.130999999999998,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,15.7851,-378.634,16.0351,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,18.9268,-383.645,19.1768,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,21.5947,-385.04699999999997,21.8447,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,24.7365,-388.86800000000005,24.9865,0.2924259055982437,3.2818880351262347
1347,A_023_14,auto,P 100x100x400,linear,0.298989898989899,3.355555555555556,495.0,0.25,0.0,11.111111111111109,27.7596,-393.87,28.0096,0.2924259055982437,3.2818880351262347
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,0.277778,-60.2739,1.277778,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,0.416667,-79.6719,1.416667,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,0.555556,-94.2199,1.5555560000000002,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,0.694444,-114.311,1.6944439999999998,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,0.833333,-134.401,1.833333,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,1.38889,-167.65099999999998,2.38889,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,2.36111,-188.425,3.36111,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,3.33333,-204.34900000000002,4.33333,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,4.72222,-219.576,5.72222,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,6.944439999999999,-229.94299999999998,7.944439999999999,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,9.72222,-237.532,10.72222,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,13.0556,-243.03599999999997,14.0556,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,16.25,-248.542,17.25,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,19.4444,-249.891,20.4444,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,22.6389,-251.24,23.6389,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,25.4167,-253.28599999999997,26.4167,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,28.6111,-258.099,29.6111,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,31.5278,-262.915,32.5278,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,34.4444,-264.96,35.4444,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,37.2222,-266.314,38.2222,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,40.6944,-269.738,41.6944,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,43.75,-271.781,44.75,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,47.3611,-273.818,48.3611,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,50.5556,-278.631,51.5556,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,54.7222,-279.276,55.7222,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,57.9167,-281.317,58.9167,0.3,2.727272727272727
1350,A_024_01,auto,P 100x100x400,linear,0.3,2.727272727272727,583.0,1.0,0.0,0.0,59.7222,-279.911,60.7222,0.3,2.727272727272727
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,5.14469,-11.5385,12.144689999999999,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,7.717039999999999,-34.6154,14.717039999999999,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,18.0064,-76.9231,25.0064,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,28.2958,-103.846,35.2958,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,38.5852,-111.538,45.5852,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,48.8746,-126.92299999999999,55.8746,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,59.163999999999994,-130.769,66.164,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,72.0257,-134.615,79.0257,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,79.7428,-142.308,86.7428,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,95.1768,-142.308,102.1768,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,105.46600000000001,-142.308,112.46600000000001,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,126.045,-150.0,133.04500000000002,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,144.05100000000002,-157.692,151.05100000000002,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,159.486,-161.53799999999998,166.486,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,177.49200000000002,-165.385,184.49200000000002,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,198.071,-165.385,205.071,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,226.36700000000002,-173.077,233.36700000000002,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,254.662,-173.077,261.66200000000003,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,277.814,-176.923,284.814,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,298.392,-176.923,305.392,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,367.846,-184.615,374.846,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,414.148,-188.46200000000002,421.148,0.35,3.7
1372,A_031_02,auto,C 80x270,linear,0.35,3.7,500.0,7.0,0.0,0.0,586.495,-200.0,593.495,0.35,3.7
1376,A_031_06,auto,C 80x270,linear,0.3888888888888889,4.111111111111111,450.0,7.0,11.111111111111109,0.0,5.09554,-5.09554,12.09554,0.3795180722891566,4.0120481927710845
1376,A_031_06,auto,C 80x270,linear,0.3888888888888889,4.111111111111111,450.0,7.0,11.111111111111109,0.0,15.2866,-68.8525,22.2866,0.3795180722891566,4.0120481927710845
1376,A_031_06,auto,C 80x270,linear,0.3888888888888889,4.111111111111111,450.0,7.0,11.111111111111109,0.0,15.2866,-68.8525,22.2866,0.3795180722891566,4.0120481927710845
1376,A_031_06,auto,C 80x270,linear,0.3888888888888889,4.111111111111111,450.0,7.0,11.111111111111109,0.0,20.3822,-110.929,27.3822,0.3795180722891566,4.0120481927710845
1376,A_031_06,auto,C 80x270,linear,0.3888888888888889,4.111111111111111,450.0,7.0,11.111111111111109,0.0,28.0255,-130.055,35.0255,0.3795180722891566,4.0120481927710845
1376,A_031_06,auto,C 80x270,linear,0.3888888888888889,4.111111111111111,450.0,7.0,11.111111111111109,0.0,40.7643,-141.53,47.7643,0.3795180722891566,4.0120481927710845
1376,A_031_06,auto,C 80x270,linear,0.3888888888888889,4.111111111111111,450.0,7.0,11.111111111111109,0.0,48.4076,-156.83100000000002,55.4076,0.3795180722891566,4.0120481927710845
