File,wb,ab,t dry,t,shrinkage strain
A_047_08,0.2921129503407984,1.9279454722492693,0.25,8.929937727272728,-476.38133987156806
A_047_08,0.2921129503407984,1.9279454722492693,0.25,9.209328484848486,-476.38198717732837
A_047_08,0.2921129503407984,1.9279454722492693,0.25,9.488719242424244,-476.3825266988182
A_047_08,0.2921129503407984,1.9279454722492693,0.25,9.768110000000002,-476.38297880422425
A_047_08,0.2921129503407984,1.9279454722492693,0.25,10.04750075757576,-476.3833595795012
A_047_08,0.2921129503407984,1.9279454722492693,0.25,10.326891515151516,-476.3836818150535
A_047_08,0.2921129503407984,1.9279454722492693,0.25,10.606282272727274,-476.38395574616936
A_047_08,0.2921129503407984,1.9279454722492693,0.25,10.885673030303032,-476.3841896131531
A_047_08,0.2921129503407984,1.9279454722492693,0.25,11.16506378787879,-476.38439008829005
A_047_08,0.2921129503407984,1.9279454722492693,0.25,11.444454545454548,-476.38456260365746
A_047_08,0.2921129503407984,1.9279454722492693,0.25,11.723845303030304,-476.3847116045298
A_047_08,0.2921129503407984,1.9279454722492693,0.25,12.003236060606062,-476.38484074654076
A_047_08,0.2921129503407984,1.9279454722492693,0.25,12.28262681818182,-476.3849530500328
A_047_08,0.2921129503407984,1.9279454722492693,0.25,12.562017575757578,-476.3850510216021
A_047_08,0.2921129503407984,1.9279454722492693,0.25,12.841408333333336,-476.38513675034636
A_047_08,0.2921129503407984,1.9279454722492693,0.25,13.120799090909093,-476.38521198448996
A_047_08,0.2921129503407984,1.9279454722492693,0.25,13.40018984848485,-476.3852781926963
A_047_08,0.2921129503407984,1.9279454722492693,0.25,13.679580606060608,-476.3853366133693
